text,label
"Urgent hiring for Pilot, airline. send money. Contact +912159837715.",1
"Urgent hiring for Lecturer, higher education. deposit for verification. Contact 08919701505.",1
Urgent hiring for Immigration officer. pay for laptop. Contact 6107041771.,1
security deposit refundable.,1
"Urgent hiring for Sales professional, IT. buy joining kit. Contact 05928402377.",1
Hiring for Geophysical data processor. free recruitment. Apply now at sura-varghese.com.,0
Urgent hiring for Warden/ranger. scan qr code for salary. Contact 2875054052.,1
Hiring for Community arts worker. walk in interview. Apply now at sandhu-dhaliwal.com.,0
Hiring for Accommodation manager. cab facility available. Apply now at memon.com.,0
"Hiring for Optician, dispensing. laptop provided by company. Apply now at goyal.com.",0
pay for laptop.,1
"Hiring for Teacher, music. health insurance given. Apply now at sundaram-pathak.com.",0
Urgent hiring for Dancer. pay for gate pass. Contact 7269571006.,1
Hiring for Museum/gallery curator. laptop provided by company. Apply now at chaudhuri.net.,0
"Hiring for Engineer, aeronautical. pf and esic provided. Apply now at kohli-date.com.",0
"Urgent hiring for Programme researcher, broadcasting/film/video. registration fee 500. Contact +919176917898.",1
"Urgent hiring for Pharmacist, community. registration fee 500. Contact 7424558421.",1
"Hiring for Programmer, applications. cab facility available. Apply now at mane.info.",0
"Urgent hiring for Accountant, chartered certified. registration charges apply. Contact 07236478254.",1
"Urgent hiring for Surveyor, rural practice. pay 1000rs. Contact +910577501575.",1
Urgent hiring for Drilling engineer. pay for laptop. Contact 01250297785.,1
"Urgent hiring for Accountant, chartered. complete task and earn. Contact 1631826578.",1
Hiring for Dentist. no charges. Apply now at pradhan.com.,0
deposit for verification.,1
pay 500rs.,1
Hiring for Clinical cytogeneticist. walk in interview. Apply now at sha-ben.com.,0
Hiring for Higher education lecturer. health insurance given. Apply now at varughese.com.,0
Urgent hiring for Economist. send money. Contact 06204698007.,1
Urgent hiring for Forensic psychologist. pay for id card. Contact +918252161809.,1
Hiring for Minerals surveyor. no charges. Apply now at chandran-srinivas.com.,0
Hiring for Press photographer. cab facility available. Apply now at dua-om.biz.,0
"Urgent hiring for Engineer, electrical. pay for gate pass. Contact 2728384895.",1
send money.,1
Urgent hiring for Manufacturing engineer. complete task and earn. Contact +916900713345.,1
pay for gate pass.,1
Urgent hiring for Arts development officer. pay 500rs. Contact 00362477921.,1
"Hiring for Engineer, petroleum. cab facility available. Apply now at om-sundaram.com.",0
"Hiring for Psychotherapist, child. face to face round. Apply now at sodhi.net.",0
Hiring for Cabin crew. face to face round. Apply now at sehgal.com.,0
Hiring for Logistics and distribution manager. company payroll. Apply now at nayar-borra.com.,0
Urgent hiring for Patent examiner. pay for id card. Contact +915738182761.,1
Urgent hiring for Advertising account planner. pay for laptop. Contact +910379542342.,1
"Hiring for Engineer, structural. walk in interview. Apply now at sane.com.",0
Hiring for Pharmacologist. health insurance given. Apply now at prasad.com.,0
"Hiring for Designer, blown glass/stained glass. laptop provided by company. Apply now at babu.com.",0
"Hiring for Copywriter, advertising. no charges. Apply now at kakar-yogi.info.",0
"Hiring for Engineer, manufacturing systems. cab facility available. Apply now at sen.com.",0
pay for laptop.,1
Hiring for Special educational needs teacher. cab facility available. Apply now at bhattacharyya-korpal.com.,0
pay for gate pass.,1
Urgent hiring for Media buyer. security deposit refundable. Contact 1262291467.,1
"Hiring for Geologist, wellsite. face to face round. Apply now at sastry.com.",0
Hiring for Waste management officer. free recruitment. Apply now at solanki.org.,0
Hiring for Immunologist. pf and esic provided. Apply now at prabhakar-borah.com.,0
"Urgent hiring for Engineer, water. security deposit refundable. Contact +915394357539.",1
Hiring for Oncologist. salary credited monthly. Apply now at yadav-nazareth.info.,0
Urgent hiring for Make. registration charges apply. Contact 00046839205.,1
Hiring for Probation officer. free recruitment. Apply now at kaur-saxena.com.,0
Hiring for Public relations officer. pf and esic provided. Apply now at kapoor.com.,0
Urgent hiring for Soil scientist. registration fee 500. Contact 5469002697.,1
Hiring for Product designer. pf and esic provided. Apply now at thakkar.biz.,0
"Hiring for Physicist, medical. salary credited monthly. Apply now at biswas.com.",0
"Hiring for Administrator, local government. pf and esic provided. Apply now at deshmukh.biz.",0
"Urgent hiring for Engineer, communications. pay 1000rs. Contact 01571808914.",1
complete task and earn.,1
"Urgent hiring for Production designer, theatre/television/film. pay for gate pass. Contact 4768538943.",1
Hiring for Financial risk analyst. no charges. Apply now at magar.biz.,0
Hiring for Editorial assistant. laptop provided by company. Apply now at bhasin.org.,0
Hiring for Actor. salary credited monthly. Apply now at mitra.biz.,0
Urgent hiring for Intelligence analyst. pay for id card. Contact +917680635897.,1
pay for laptop.,1
pay for gate pass.,1
Hiring for Theme park manager. pf and esic provided. Apply now at bath.com.,0
Urgent hiring for Research scientist (maths). pay for laptop. Contact +913441769402.,1
"Hiring for Programmer, applications. company payroll. Apply now at gill-chhabra.com.",0
Urgent hiring for Archaeologist. pay for gate pass. Contact 02743683153.,1
Urgent hiring for Television floor manager. registration fee 500. Contact +913886150069.,1
Hiring for Arboriculturist. company payroll. Apply now at bhandari.org.,0
Urgent hiring for Charity officer. security deposit refundable. Contact 01891570980.,1
Hiring for Press photographer. salary credited monthly. Apply now at doshi.com.,0
Urgent hiring for Set designer. money for uniform. Contact 07291090782.,1
Hiring for Environmental manager. health insurance given. Apply now at sani.com.,0
Urgent hiring for Recycling officer. security deposit refundable. Contact 00864838269.,1
Hiring for Translator. pf and esic provided. Apply now at grover.com.,0
registration fee 500.,1
Urgent hiring for Fish farm manager. pay for id card. Contact 1264685234.,1
Hiring for Marketing executive. pf and esic provided. Apply now at narayanan.com.,0
Urgent hiring for Fitness centre manager. pay for id card. Contact +918051128656.,1
"Hiring for Exhibitions officer, museum/gallery. cab facility available. Apply now at prakash-krishna.com.",0
Hiring for Neurosurgeon. no charges. Apply now at narain.com.,0
registration charges apply.,1
Hiring for Risk manager. laptop provided by company. Apply now at kant.com.,0
pay 2000rs.,1
scan qr code for salary.,1
Hiring for Research scientist (medical). pf and esic provided. Apply now at narayanan.net.,0
"Urgent hiring for Teacher, special educational needs. deposit for verification. Contact +915694800427.",1
Hiring for Educational psychologist. salary credited monthly. Apply now at setty-seshadri.com.,0
"Urgent hiring for Engineer, maintenance. pay 2000rs. Contact 5733083727.",1
Hiring for Mental health nurse. health insurance given. Apply now at chauhan-sha.org.,0
"Hiring for Accountant, chartered management. health insurance given. Apply now at gopal.com.",0
"Urgent hiring for Production assistant, radio. complete task and earn. Contact 6361827463.",1
complete task and earn.,1
Hiring for Engineering geologist. pf and esic provided. Apply now at som.com.,0
Urgent hiring for Senior tax professional/tax inspector. investment plan for job. Contact 8059362665.,1
Hiring for IT technical support officer. company payroll. Apply now at dass-magar.biz.,0
Urgent hiring for Event organiser. pay for gate pass. Contact 9941015776.,1
Hiring for Research scientist (life sciences). walk in interview. Apply now at kamdar-mall.com.,0
Hiring for Computer games developer. company payroll. Apply now at patil.com.,0
Urgent hiring for Archaeologist. scan qr code for salary. Contact +918035267317.,1
"Urgent hiring for Engineer, structural. pay for laptop. Contact +919061693122.",1
Urgent hiring for Interior and spatial designer. pay 1000rs. Contact 06166311655.,1
Hiring for Publishing copy. face to face round. Apply now at bhargava.com.,0
Hiring for Colour technologist. free recruitment. Apply now at bains-joshi.com.,0
Hiring for Advertising account executive. laptop provided by company. Apply now at saran-mand.com.,0
Hiring for Corporate investment banker. laptop provided by company. Apply now at mital.com.,0
"Urgent hiring for Administrator, sports. complete task and earn. Contact 06423714347.",1
Urgent hiring for Music therapist. pay 500rs. Contact 04102813776.,1
Urgent hiring for Equities trader. send money. Contact 02874430599.,1
Urgent hiring for Market researcher. pay 2000rs. Contact +918559041293.,1
Urgent hiring for Chief Operating Officer. deposit for verification. Contact 5809592820.,1
Urgent hiring for Purchasing manager. registration charges apply. Contact 1872541899.,1
Hiring for Legal executive. walk in interview. Apply now at mand.org.,0
Urgent hiring for Training and development officer. security deposit refundable. Contact 6710823471.,1
pay 500rs.,1
"Hiring for Scientist, audiological. face to face round. Apply now at lad.org.",0
registration fee 500.,1
Urgent hiring for Engineering geologist. registration fee 500. Contact 08080000215.,1
Hiring for Soil scientist. company payroll. Apply now at bail.info.,0
Urgent hiring for Musician. registration fee 500. Contact 01794452597.,1
"Hiring for Teacher, adult education. company payroll. Apply now at ramakrishnan.biz.",0
pay for laptop.,1
Urgent hiring for Counsellor. investment plan for job. Contact +917031417788.,1
Urgent hiring for Magazine journalist. pay for gate pass. Contact +918647434494.,1
Hiring for Brewing technologist. laptop provided by company. Apply now at pradhan.net.,0
Urgent hiring for Regulatory affairs officer. registration fee 500. Contact 02422430163.,1
"Hiring for Administrator, sports. cab facility available. Apply now at chaudhry.com.",0
"Urgent hiring for Engineer, civil (consulting). send money. Contact 3285759580.",1
Urgent hiring for Psychiatrist. money for uniform. Contact +919364792130.,1
registration fee 500.,1
Hiring for Commercial/residential surveyor. laptop provided by company. Apply now at lad-basak.org.,0
Urgent hiring for Retail merchandiser. scan qr code for salary. Contact 07671892554.,1
Urgent hiring for Management consultant. complete task and earn. Contact 3260113542.,1
Hiring for Chartered legal executive (England and Wales). laptop provided by company. Apply now at krishnamurthy.com.,0
Hiring for Ambulance person. no charges. Apply now at madan.com.,0
Urgent hiring for Optometrist. registration charges apply. Contact 02795186688.,1
"Hiring for Scientist, biomedical. health insurance given. Apply now at bedi-narayan.info.",0
"Urgent hiring for Surveyor, commercial/residential. buy joining kit. Contact 8877320116.",1
Urgent hiring for Lobbyist. investment plan for job. Contact +913737431334.,1
Hiring for Acupuncturist. cab facility available. Apply now at kurian-sabharwal.biz.,0
"Hiring for Designer, blown glass/stained glass. laptop provided by company. Apply now at saha-chokshi.com.",0
Hiring for Police officer. pf and esic provided. Apply now at amble-divan.org.,0
Hiring for Immunologist. laptop provided by company. Apply now at dua-sant.com.,0
